ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
41470190,Facebook,117000874340678,Play Together,,track-competitors,1002201322504539,PHOTO,"🥲Hai không muốn thách đấu với anh áo trắng mấy ní ui ~

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid0rnXp3hswah3SPE3JwpKA6gc5kD5dWZZFMWUmqKyneCQDMYxvX8RrW5gJUsXdsk4dl,2026-05-18 16:00:03,#PlayTogetherVNG #playtogether,5560,5320,225,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470175,Facebook,117000874340678,Play Together,,track-competitors,1002317559159582,REEL,"Còn 1 cái thẻ vàng nữa màaa 💔😭

#PlayTogetherVNG #playtogether",https://www.facebook.com/reel/2148862139245553/,2026-05-18 19:09:37,#PlayTogetherVNG #playtogether,3145,2673,460,12,239000,,,,,,,,,,,,,,,,,,,,,,,,,,,24,65059
41470164,Facebook,117000874340678,Play Together,,track-competitors,1002773169114021,SHARE,"🆕【Trang phục mới】Sắc đào tươi tắn ✨
🌸 Những cánh hoa xuân bay rợp trời ~

🔥Ưu đãi tại trang nạp chính thức duy nhất 19/05 - 26/06
⏰Trở về giá gốc từ 27/05 - 13/06

Săn ngay!!
#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid033tekvamRqMbEh7fVTcoBo1txYzsY9YN8ezBSxzryib9UYdAYm9yddvddunrNkxFFl,2026-05-19 08:00:16,#PlayTogetherVNG #playtogether,569,484,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470162,Facebook,117000874340678,Play Together,,track-competitors,1002928495765155,PHOTO,"🍽️BẬT MÍ CÔNG THỨC ĐỂ NHẬN ĐƯỢC DANH HIỆU PARTNER🍽️

Muốn trở thành Partner thì mấy ní nhớ chuẩn bị đủ 3 “nguyên liệu” quan trọng này nha 😋👇
🔸 Đã tham gia và tuân thủ điều khoản Chương Trình Nhà Sáng Tạo Nội Dung trên 3 tháng
🔸 Đầu tư và đăng tải nội dung chỉn chu, tích cực
🔸 Đảm bảo tần suất đăng tải mỗi tuần

😎 Mấy ní còn thiếu ‘nguyên liệu’ nào thì tranh thủ đăng ký trở thành Content Creator để sớm chạm tay tới danh hiệu Partner nhé🔥

👉 👉 Đăng ký gia nhập cộng đồng Content Creator tại đây: https://event.playtogether.vnggames.com/playtogether/dang-ky-thi-dau  

#ptgcreator #playtogethervng #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid0emt1henVfruQ5fkrfLBrM2zH22DpBCv9aC5PCgHJoqbvxQWEfKfoCeL3WyQg8oazl,2026-05-19 12:00:24,#ptgcreator #playtogethervng #playtogether,451,373,72,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470145,Facebook,117000874340678,Play Together,,track-competitors,1003060879085250,ALBUM,"🔔【DANH SÁCH TRÚNG GIẢI LIVESTREAM 16/05/2026】CUỘC THI CUỐI KỲ: AI LÀ HỌC BÁ PLAY TOGETHER 🥸

🥳 Chúc mừng các học bá đã hoàn thành xuất sắc bài thi, sau khi chấm gần 3000 bài thi của các thí sinh, Hai rất vui khi các cư dân Kaia hông ai bị điểm liệt, đều trên trung bình hết, và đa số đúng 30 trên 35 câu 💯 

🥇 Đặc biệt, xin chúc mừng bạn xKage đã trở thành học bá xuất sắc nhất trong kỳ thi lần này với số điểm 35/35 và thời gian nộp bài dự thi sớm nhấttt.

🥈 Và chúc mừng 30 bạn học bá giỏi đã có 30 bài thi rất tốt nhaaa. 

🥰 Hai xin chân thành cảm ơn cư dân Kaia đã dành thời gian để tham dự cuộc thi Ai là học bá Play Together, nếu các bạn chưa phải là học bá đạt giải cũng hông sao đâuuuu. 

✨Trong tương lai, Hai vẫn còn rất rất nhiều sự kiện và mini-game khác đang chờ đón mấy bé với những phần quà cũng xịn hông kém á 😘 Đừng bỏ lỡ nhaaa

👉 Hông để các học bá chờ lâu nữa, mấy bé hãy mau mau kiểm tra danh sách để xem mình có thuộc top học bá ngày 16/05 không nhé ~

🎁 Danh sách nhận thưởng: 
https://docs.google.com/spreadsheets/d/13MeZ7qlFHIBPZ1XDaqZkuMR7zhHgbaeZ-vJ3ac-U2pQ/edit?usp=sharing

💌 Các bạn hãy nhanh chóng đăng ký thông tin nhận thưởng theo các bước sau:
- Bước 1: Truy cập vào trang: https://event.playtogether.vnggames.com/playtogether/dang-ky-nhan-qua
 - Bước 2: Đăng nhập tài khoản game có tên trong danh sách nhận quà
- Bước 3: Chọn đúng mục và bấm ""Nhận Ngay"".

⚠️ Lưu ý:
✨ Thời gian nhập ghi nhận thông tin nhận quà Két thẻ, Pin cài Play và Bộ sổ bút Play đến hết 22:00 ngày 26/05/2026.
✨ Các bạn phải đăng nhập vào trang bằng đúng tài khoản game có trong danh sách công bố nhận thưởng.
✨ Thông tin được ghi nhận 1 lần duy nhất, bạn vui lòng chú ý điền thông tin thật chính xác. Chúng mình sẽ không ghi nhận và giải quyết khiếu nại bổ sung thông tin nếu bạn điền sai thông tin.
✨ Sau thời hạn đăng ký nhận thông tin, các trường hợp không điền thông tin nhận quà xem như từ chối nhận, BTC sẽ không giải quyết bất cứ khiếu nại nào.
✨ Mọi thông tin thắc mắc, bạn vui lòng gửi yêu cầu tới trang: https://playtogether.vnggames.com/usl/CSKH để nhận được sự hỗ trợ.

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02siG9Uxfo4vHTRRei2W8882aHEi1Av5DumQHP1wvXFLfezkfrLs8gDRqiCorGoh33l,2026-05-19 16:00:14,#PlayTogetherVNG #playtogether,276,242,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470144,Facebook,117000874340678,Play Together,,track-competitors,1003170209074317,PHOTO,"Tổng hợp nguyên liệu cần thu thập tại Siêu Thị Lớn!🍣

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid0j2hJGv8FdQZPeCJvJkctti1riayEwhTN6U6nN6t8n1nJAgHtJj7FCboLstp7wdvsl,2026-05-19 19:00:26,#PlayTogetherVNG #playtogether,892,812,60,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470143,Facebook,117000874340678,Play Together,,track-competitors,1003658579025480,REEL,"✨Một ngày tại nông trại Play Together có gì?! 

#PlayTogetherVNG #playtogether",https://www.facebook.com/reel/1471696087340357/,2026-05-20 08:01:41,#PlayTogetherVNG #playtogether,3881,3777,91,13,252000,,,,,,,,,,,,,,,,,,,,,,,,,,,122,77706
41470136,Facebook,117000874340678,Play Together,,track-competitors,1003803282344343,PHOTO,"Phát hiện nhiều cư dân xuống cống ngầm câu cá làm đơn hàng😌

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid08eJN4ZWuuLfU2z62yxXi736aTnwPDB9CwzenUdxDdKndtKthfa434oKnnzxiwvucl,2026-05-20 12:01:39,#PlayTogetherVNG #playtogether,1996,1748,239,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470135,Facebook,117000874340678,Play Together,,track-competitors,1004056725652332,ALBUM,"😚Có ai hóng bộ sưu tập ORBIT mới không nè ~

#PlayTogetherVN #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02u9G8QzGWdXGubjDmKfDhMtBi1BiFotuuk3An5yRvMoaTMx28s15F9N6YqxqZVFz4l,2026-05-20 19:00:42,#PlayTogetherVN #playtogether,1139,992,135,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470134,Facebook,117000874340678,Play Together,,track-competitors,1004511935606811,SHARE,"🆕【Trang phục mới】Áo thun bóng rổ ORBIT🏀✨
⛹Bạn giữ vị trí quan trọng trên sân! Đột phá outfit với ORBIT của riêng bạn ~

🔥Ưu đãi tại trang nạp chính thức duy nhất 21/05 - 28/05
⏰Trở về giá gốc từ 29/05 - 15/06

Săn ngay!!
#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid0GBgodUsPryXzvMov6YFKhNGsiUrZhj9VtV4kjMGBzK2E97TEoHaNae1xSe7dk5Ygl,2026-05-21 08:00:11,#PlayTogetherVNG #playtogether,528,454,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470129,Facebook,117000874340678,Play Together,,track-competitors,1004610688930269,PHOTO,"📺: https://youtu.be/0cpWmeiziN0 
Mùa thẻ ""MÙA HÈ TRÊN ĐẢO KAIA"" với “thể lệ” siêu đặc biệt mới sắp bắt đầu ~ 

👉Khám phá ngay!!
#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02J6Cv88846tiCnmgiFjY2WUNAdL913aXqSqMx3e3sr1djSc1sGmnir866rBxuDu92l,2026-05-21 11:00:09,#PlayTogetherVNG #playtogether,707,576,129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470128,Facebook,117000874340678,Play Together,,track-competitors,1004774778913860,PHOTO,"😍Ai áp dụng thành công thì cho Hai biết với nè ~

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02V66u5uXei7TyDQATUKojJDWKMqRxEvTEkfVX3CZq6WoV1JW9aA4iXwBfr7gQJLT9l,2026-05-21 16:00:16,#PlayTogetherVNG #playtogether,638,516,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470127,Facebook,117000874340678,Play Together,,track-competitors,1004880585569946,PHOTO,"Mấy ní đã được nghỉ hè chưa?! 
Hè rồi! Play Together thôi ~

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02QL25MZZPnqLuc52eddg9GZp8fCwZTNS5Y6pwjVA5wnWeS3Vs4pMS3YY1PBejRrQ6l,2026-05-21 19:00:34,#PlayTogetherVNG #playtogether,2328,2270,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470118,Facebook,117000874340678,Play Together,,track-competitors,1005351515522853,ALBUM,"✨ QUYỀN LỢI SIÊU XỊN CHỈ DÀNH CHO CONTENT CREATOR PLAY TOGETHER VNG✨ 

Cơ hội để mấy ní biến đam mê sáng tạo thành quyền lợi hàng tháng là đây chứ đâu 🤩

Khi trở thành Content Creator chính thức của nhà Play, mấy ní sẽ được nhận:

😎Thu nhập hấp dẫn
- Lên đến 20,000,000 cùng bonus khủng (thông qua các dự án và sự kiện diễn ra mỗi tháng)

😎 Hỗ trợ truyền thông
- Vừa được nâng tầm thương hiệu cá nhân, vừa có cơ hội xuất hiện trên fanpage chính thức của Play Together VNG 

📌 Nhanh tay đăng ký gia nhập chương trình Content Creator để mở khóa loạt quyền lợi đặc biệt này nhé: https://event.playtogether.vnggames.com/playtogether/dang-ky-thi-dau  

#ptgcreator #playtogethervng #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid02QVJWL2MLYNtTVLhYu5zG58UKPF2GJ2h5dgF9ijtoesRJwbHGytHhf6v8g8qu8Ws7l,2026-05-22 08:00:01,#ptgcreator #playtogethervng #playtogether,212,181,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470117,Facebook,117000874340678,Play Together,,track-competitors,1005451355512869,PHOTO,"【Event ingame】ĐUA TOP CÂU CÁ NGỪ KHỔNG LỒ🎣💥 

Cuộc tranh tài danh hiệu “Bậc thầy câu cá” đã bắt đầu!
Hãy tham gia ngay Cuộc thi câu cá ngừ vây xanh trên Đảo Kaia!
Niềm vui bất ngờ cùng những phần thưởng đặc biệt đang chờ bạn 🎁✨

⏰Thời gian: 7:00 Ngày 23/05/2026 → 6:59 Ngày 25/05/2026
🔔Thời gian nhận thưởng: Trong vòng 24 tiếng tính từ khi cuộc thi kết thúc

👉 Chi tiết xem tại: Game Play Together > Biểu tượng Điện thoại > Tin tức!

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid0jQySw2TBB6mfdp3VjZV77ED6kjifx6NJcsy6WWh5fmGDsKijiM2vcgGpZWqDmCivl,2026-05-22 11:00:09,#PlayTogetherVNG #playtogether,553,433,115,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470116,Facebook,117000874340678,Play Together,,track-competitors,1005588638832474,SHARE,"#Preview 
VVIP mới - Mùa Hoa sen tiên giới🌺 
Tiên nữ sắp giáng xuống trần gian

#PlayTogetherVNG #playtogether",https://www.facebook.com/playtogethervietnamofficial/posts/pfbid034juUZz9nXZRhHXnxRnBxuAhsh1UREEY5D9LCNDwjjaT9DaWttQf5aNcuvxbxWwh1l,2026-05-22 15:01:11,#Preview #PlayTogetherVNG #playtogether,807,673,123,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470109,Facebook,117000874340678,Play Together,,track-competitors,1005692185488786,REEL,"#UpdatePreview
Một bầu trời đầy sao băng huyền bí ~

#PlayTogetherVNG #playtogether",https://www.facebook.com/reel/1452168403379023/,2026-05-22 18:02:14,#UpdatePreview #PlayTogetherVNG #playtogether,3985,3617,344,24,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,57,61079
