ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
41532687,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1303674698448561,TEXT,Top 5 trang bị tạo tác mạnh nhất hiện tại 🤌🤌🤌 #dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,https://www.facebook.com/reel/1232654525406037/,2026-01-04 18:01:34,#dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,2380,2309,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532684,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1303780738437957,PHOTO,"Solo Yasuo khummmmm 😋😋😋
----------------------—
- Trang nạp chính thức của ĐTCL Mobile: https://shop.vnggames.com/vn/game/dtcl
- Mua RP tại trang web chính thức: https://shop.vnggames.com/vn/game/lienminh
- Đội ngũ hỗ trợ người chơi của chúng tôi sẽ luôn sẵn sàng hỗ trợ tại: https://dtcl.vnggames.com/ho-tro-khach-hang/
#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel",https://www.facebook.com/DTCLVN/posts/pfbid02pKFE2srAcQXmmaq9eaeXRabxRyCjLYa1khkwgwnghZBAG4jYVp95A53oWQvEcCXtl,2026-01-04 20:56:13,#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel,198,152,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532683,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1303837261765638,TEXT,"Vừa xong trận cờ thì nhận ra sắp hết ngày Chủ Nhật rùi
🥹🥹🥹",https://www.facebook.com/DTCLVN/posts/pfbid02DrNb8DJ4pdA3yV9Ga5xwfCjaML1nuZPXBnrpMm27YeWKvP3J9gobm97Qft1vKK1ul,2026-01-04 22:33:07,,983,627,354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532646,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304125488403482,REEL,Thầy Chè đỏ thíaaaaaa 😋😋😋 #dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,https://www.facebook.com/reel/1576019776921365/,2026-01-05 09:01:30,#dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,346,324,22,,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,73,15739
41532632,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304208061728558,PHOTO,"Mẹo nhỏ khi sử dụng quân cờ Galio siêu hữu ích 😋😋😋
----------------------—
- Trang nạp chính thức của ĐTCL Mobile: https://shop.vnggames.com/vn/game/dtcl
- Mua RP tại trang web chính thức: https://shop.vnggames.com/vn/game/lienminh
- Đội ngũ hỗ trợ người chơi của chúng tôi sẽ luôn sẵn sàng hỗ trợ tại: https://dtcl.vnggames.com/ho-tro-khach-hang/
#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel",https://www.facebook.com/DTCLVN/posts/pfbid02UwoT82taUM9fXf3qYB2ckUbS9Qf8Q1YiuPtL9fgx52wuhRtex1F8YQvZR1Wgbh9Dl,2026-01-05 12:00:29,#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel,559,466,89,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532631,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304302168385814,PHOTO,"Anh em cờ thủ đã kích hoạt được hết những mốc Kim Cương này chưaaaa 🔥🔥🔥
----------------------—
- Trang nạp chính thức của ĐTCL Mobile: https://shop.vnggames.com/vn/game/dtcl
- Mua RP tại trang web chính thức: https://shop.vnggames.com/vn/game/lienminh
- Đội ngũ hỗ trợ người chơi của chúng tôi sẽ luôn sẵn sàng hỗ trợ tại: https://dtcl.vnggames.com/ho-tro-khach-hang/
#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel",https://www.facebook.com/DTCLVN/posts/pfbid02tCDecNbu44bX91FvW9nX8SGCVXwkSiJKtrN6wDBHFuhSkALdHRYpxu21mj8mrTmrl,2026-01-05 15:00:07,#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel,2304,694,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532609,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304338918382139,TEXT,"Xin chào các cờ thủ,

Hiện tại Đấu Trường Chân Lý đã ghi nhận lỗi kết nối không ổn định với trận đấu và đang tiến hành khắc phục. Để tránh trải nghiệm trận đấu không tốt, chúng tôi khuyến khích các cờ thủ tạm thời không vào trận Xếp Hạng trong thời gian này.

Đấu Trường Chân Lý sẽ sớm có thông bảo tiếp theo khi sự cố được khắc phục. Xin cảm ơn và xin lỗi.

Nếu bạn vẫn đang gặp vấn đề hoặc bị ảnh hưởng do lỗi (trừ điểm xếp hạng), hãy liên hệ với đội ngũ hỗ trợ người chơi của chúng tôi tại: https://dtcl.vnggames.com/ho-tro-khach-hang/",https://www.facebook.com/DTCLVN/posts/pfbid02ySG2LbnTdYfHt7XbJWgyoXeqhs9kGh7Ydp1Y7NMigomSNDt2LqtakFasd5sTcijtl,2026-01-05 16:19:34,,3827,2683,1133,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532608,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304517758364255,PHOTO,"Anh em cờ thủ đã thử qua bộ đôi thú vị này chưaaaa 😍😍😍
----------------------—
- Trang nạp chính thức của ĐTCL Mobile: https://shop.vnggames.com/vn/game/dtcl
- Mua RP tại trang web chính thức: https://shop.vnggames.com/vn/game/lienminh
- Đội ngũ hỗ trợ người chơi của chúng tôi sẽ luôn sẵn sàng hỗ trợ tại: https://dtcl.vnggames.com/ho-tro-khach-hang/
#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel",https://www.facebook.com/DTCLVN/posts/pfbid0R71mfp8W2j3GA67aKo7LMhdpT1xUVcTEFAQhXzivDRQDj4GRRmKoCzgErWuR8tgal,2026-01-05 21:28:37,#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel,389,320,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532607,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304837971665567,PHOTO,"Chào mừng Tết Nguyên Đán với Tái Hiện: Lễ Hội Quái Thú, trở lại ĐTCL trong thời gian giới hạn 😍😍😍 https://teamfighttactics.leagueoflegends.com/vi-vn/news/game-updates/tet-nguyen-dan-2026-tai-hien-le-hoi-quai-thu/
----------------------—
- Trang nạp chính thức của ĐTCL Mobile: https://shop.vnggames.com/vn/game/dtcl
- Mua RP tại trang web chính thức: https://shop.vnggames.com/vn/game/lienminh
- Đội ngũ hỗ trợ người chơi của chúng tôi sẽ luôn sẵn sàng hỗ trợ tại: https://dtcl.vnggames.com/ho-tro-khach-hang/
#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel",https://www.facebook.com/DTCLVN/posts/pfbid02hHnMMVHw2Gn8q99C9vx3wt3p8pqjX83F4eQE8qbAP1FME6QNcrn4nf5P2hzZyEkgl,2026-01-06 08:00:44,#dautruongchanlyofficial #dautruongchanlymobile #dautruongchanlychannel,1206,1015,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532574,Facebook,109434243802681,Đấu Trường Chân Lý,,track-competitors,1304901391659225,REEL,Thử thách đọc chữ cùng anh LeVoid 🤣🤣🤣 #dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,https://www.facebook.com/reel/863194836694364/,2026-01-06 10:01:34,#dautruongchanlyofficial #dautruongchanlychannel #dautruongchanlymobile,1392,1360,28,4,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34973
