ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
41432091,Facebook,267696003089092,Roblox VN,,track-competitors,122312263670232045,TEXT,"Đâu mới là map brainrots đỉnh nhất? 👀

#roblox #robloxvng #robloxfyp #robloxgames #brainrot",https://www.facebook.com/reel/974728384960755/,2026-05-17 19:34:05,#roblox #robloxvng #robloxfyp #robloxgames #brainrot,4478,4119,196,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432090,Facebook,267696003089092,Roblox VN,,track-competitors,122312269250232045,ALBUM,"[K.ẾT QU.Ả SỰ K.IỆN CH.IA S.Ẻ N.HẬ.N R.OB.UX -  ROBLOX VN TẠI GAMEVERSE]
Roblox VN xin chúc mừng 150 bạn có tên trên bảng sự kiện ""Ch.ia s.ẻ nh.ận R.b - Roblox VN tại Gameverse"", phát động ngày 24.04.2026 trên TikTok và Facebook 🤩 🤩 🤩

R.b sẽ được tr.ao trực tiếp vào t.ài kh.oản Roblox của các bạn có tên, sau tối đa 45 ngày kể từ ngày thông báo nha! 🙆‍♀️ 🙆 

Roblox VN xin gửi lời xin lỗi chân thành vì đã để các bạn chờ lâu hơn dự kiến, cảm ơn mọi người đã theo dõi và tham gia cùng Roblox VN tại GameVerse 2026 nhé!

Giờ Roblox VN đi chuẩn bị qu.à cho các bạn đây! 👋 👋 👋

#roblox #robloxvng #robloxfyp #robloxvietnam",https://www.facebook.com/robloxvngofficial/posts/pfbid0GvH8vXDVvnVzrR8rDh2cuAzzVoseoPHZK5af53LNxr2V7hU5Qua8Z4r6tuKQEAsGl,2026-05-17 20:11:09,#roblox #robloxvng #robloxfyp #robloxvietnam,229,106,98,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432089,Facebook,267696003089092,Roblox VN,,track-competitors,122312375096232045,REEL,"Độ đẹp của mấy item này tính bằng ghế, vì chất không phải bàn 🤭

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/1686501225758735/,2026-05-18 11:32:20,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,479,455,16,8,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7681
41432088,Facebook,267696003089092,Roblox VN,,track-competitors,122312433668232045,REEL,"Không hơn thua, thẻ Zing chỉ có hơn hẳn 😎

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/2185010788929286/,2026-05-18 19:33:18,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,1457,1288,158,11,114000,,,,,,,,,,,,,,,,,,,,,,,,,,,12,45888
41432087,Facebook,267696003089092,Roblox VN,,track-competitors,122312556638232045,TEXT,"Nếu là bạn, câu trả lời của bạn là gì? 👀

#roblox #robloxvng #robloxfyp",https://www.facebook.com/reel/1639834077292766/,2026-05-19 11:40:48,#roblox #robloxvng #robloxfyp,1015,882,132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432086,Facebook,267696003089092,Roblox VN,,track-competitors,122312666336232045,TEXT,"Visual item cỡ này là outfit auto cuốn hơn hẳn ✨

#roblox #robloxvng #robloxfyp #robloxgames #freeitem",https://www.facebook.com/reel/3073055806213621/,2026-05-19 19:35:41,#roblox #robloxvng #robloxfyp #robloxgames #freeitem,870,835,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432085,Facebook,267696003089092,Roblox VN,,track-competitors,122312790770232045,TEXT,"Fan Roblox VN cứ phải là nhai mic rộp rộp 🤭

#roblox #robloxvng #robloxfyp",https://www.facebook.com/reel/957039496947989/,2026-05-20 11:32:37,#roblox #robloxvng #robloxfyp,650,618,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432084,Facebook,267696003089092,Roblox VN,,track-competitors,122312849102232045,TEXT,"Tung Tung đã nhảy dẻo cỡ này rồi thì mọi người ok đi 😎

#roblox #robloxvng #robloxfyp #tungtungsahur #vedayemlo",https://www.facebook.com/reel/751305514670522/,2026-05-20 19:29:52,#roblox #robloxvng #robloxfyp #tungtungsahur #vedayemlo,454,407,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432083,Facebook,267696003089092,Roblox VN,,track-competitors,122312966492232045,TEXT,"Tính hết cả rồi, ngoại trừ trường hợp này 😇

#roblox #robloxvng #robloxfyp #robloxgames #cirqueschoolofacrobatics",https://www.facebook.com/reel/1457686045649205/,2026-05-21 11:39:18,#roblox #robloxvng #robloxfyp #robloxgames #cirqueschoolofacrobatics,739,703,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432082,Facebook,267696003089092,Roblox VN,,track-competitors,122313017654232045,TEXT,"Không tăng âm lượng lên là mất 67% độ thỏa mãn đó nha 🫣

#roblox #robloxvng #robloxfyp #robloxgames #needohtower",https://www.facebook.com/reel/815648268035862/,2026-05-21 19:33:37,#roblox #robloxvng #robloxfyp #robloxgames #needohtower,7281,6822,376,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
